id,json_body,trade_time_int
833,"{""last"":273651,""bid"":273650,""ask"":273694,""high"":276000,""low"":263200,""volume"":""10138.24080824"",""timestamp"":1496150934}",20170530222855
834,"{""last"":273650,""bid"":273651,""ask"":273710,""high"":276000,""low"":263200,""volume"":""10138.15732892"",""timestamp"":1496150945}",20170530222905
835,"{""last"":273684,""bid"":273651,""ask"":273709,""high"":276000,""low"":263200,""volume"":""10135.22999844"",""timestamp"":1496150955}",20170530222915
836,"{""last"":273707,""bid"":273695,""ask"":273725,""high"":276000,""low"":263200,""volume"":""10135.22128904"",""timestamp"":1496150966}",20170530222925
837,"{""last"":273720,""bid"":273709,""ask"":273784,""high"":276000,""low"":263200,""volume"":""10135.02627852"",""timestamp"":1496150975}",20170530222936
838,"{""last"":273720,""bid"":273707,""ask"":273784,""high"":276000,""low"":263200,""volume"":""10134.04345283"",""timestamp"":1496150985}",20170530222946
839,"{""last"":273720,""bid"":273715,""ask"":273784,""high"":276000,""low"":263200,""volume"":""10133.22895283"",""timestamp"":1496150994}",20170530222956
840,"{""last"":273720,""bid"":273715,""ask"":273784,""high"":276000,""low"":263200,""volume"":""10133.22895283"",""timestamp"":1496150994}",20170530223006
841,"{""last"":273698,""bid"":273713,""ask"":273797,""high"":276000,""low"":263200,""volume"":""10132.39294617"",""timestamp"":1496151008}",20170530223016
842,"{""last"":273714,""bid"":273714,""ask"":273785,""high"":276000,""low"":263200,""volume"":""10129.62772921"",""timestamp"":1496151018}",20170530223027
843,"{""last"":273754,""bid"":273701,""ask"":273754,""high"":276000,""low"":263200,""volume"":""10124.88077381"",""timestamp"":1496151029}",20170530223037
844,"{""last"":273798,""bid"":273716,""ask"":273784,""high"":276000,""low"":263200,""volume"":""10124.94701833"",""timestamp"":1496151040}",20170530223047
845,"{""last"":273755,""bid"":273702,""ask"":273769,""high"":276000,""low"":263200,""volume"":""10120.02282317"",""timestamp"":1496151049}",20170530223057
846,"{""last"":273798,""bid"":273710,""ask"":273785,""high"":276000,""low"":263200,""volume"":""10120.20586902"",""timestamp"":1496151064}",20170530223107
847,"{""last"":273798,""bid"":273708,""ask"":273785,""high"":276000,""low"":263200,""volume"":""10119.91694564"",""timestamp"":1496151075}",20170530223117
848,"{""last"":273798,""bid"":273711,""ask"":273785,""high"":276000,""low"":263200,""volume"":""10119.72177918"",""timestamp"":1496151085}",20170530223127
849,"{""last"":273798,""bid"":273708,""ask"":273785,""high"":276000,""low"":263200,""volume"":""10117.80590653"",""timestamp"":1496151095}",20170530223137
850,"{""last"":273707,""bid"":273707,""ask"":273782,""high"":276000,""low"":263200,""volume"":""10117.73622008"",""timestamp"":1496151104}",20170530223147
851,"{""last"":273650,""bid"":273705,""ask"":273784,""high"":276000,""low"":263200,""volume"":""10117.36796444"",""timestamp"":1496151114}",20170530223158
852,"{""last"":273705,""bid"":273705,""ask"":273781,""high"":276000,""low"":263200,""volume"":""10117.16349316"",""timestamp"":1496151124}",20170530223208
853,"{""last"":273705,""bid"":273705,""ask"":273739,""high"":276000,""low"":263200,""volume"":""10116.51144072"",""timestamp"":1496151134}",20170530223218
854,"{""last"":273705,""bid"":273703,""ask"":273770,""high"":276000,""low"":263200,""volume"":""10116.41784072"",""timestamp"":1496151145}",20170530223228
855,"{""last"":273705,""bid"":273674,""ask"":273704,""high"":276000,""low"":263200,""volume"":""10116.29064459"",""timestamp"":1496151155}",20170530223238
856,"{""last"":273510,""bid"":273511,""ask"":273704,""high"":276000,""low"":263200,""volume"":""10120.07116379"",""timestamp"":1496151166}",20170530223248
857,"{""last"":273509,""bid"":273445,""ask"":273509,""high"":276000,""low"":263200,""volume"":""10120.05951379"",""timestamp"":1496151174}",20170530223258
858,"{""last"":273782,""bid"":273472,""ask"":273508,""high"":276000,""low"":263200,""volume"":""10120.99317029"",""timestamp"":1496151184}",20170530223308
859,"{""last"":273797,""bid"":273491,""ask"":273785,""high"":276000,""low"":263200,""volume"":""10122.6948515"",""timestamp"":1496151194}",20170530223318
860,"{""last"":273797,""bid"":273516,""ask"":273752,""high"":276000,""low"":263200,""volume"":""10122.5117015"",""timestamp"":1496151205}",20170530223328
861,"{""last"":273780,""bid"":273526,""ask"":273783,""high"":276000,""low"":263200,""volume"":""10122.3948015"",""timestamp"":1496151215}",20170530223338
862,"{""last"":273797,""bid"":273554,""ask"":273784,""high"":276000,""low"":263200,""volume"":""10122.65609288"",""timestamp"":1496151224}",20170530223348
863,"{""last"":273548,""bid"":273559,""ask"":273796,""high"":276000,""low"":263200,""volume"":""10122.36680908"",""timestamp"":1496151235}",20170530223358
864,"{""last"":273563,""bid"":273563,""ask"":273784,""high"":276000,""low"":263200,""volume"":""10122.2748703"",""timestamp"":1496151244}",20170530223408
865,"{""last"":273797,""bid"":273592,""ask"":273784,""high"":276000,""low"":263200,""volume"":""10123.1720703"",""timestamp"":1496151255}",20170530223419
866,"{""last"":273792,""bid"":273611,""ask"":273777,""high"":276000,""low"":263200,""volume"":""10118.5956703"",""timestamp"":1496151265}",20170530223429
867,"{""last"":273792,""bid"":273628,""ask"":273785,""high"":276000,""low"":263200,""volume"":""10118.5875703"",""timestamp"":1496151274}",20170530223439
868,"{""last"":273792,""bid"":273653,""ask"":273772,""high"":276000,""low"":263200,""volume"":""10118.2309703"",""timestamp"":1496151286}",20170530223449
869,"{""last"":273653,""bid"":273669,""ask"":273782,""high"":276000,""low"":263200,""volume"":""10117.52088265"",""timestamp"":1496151295}",20170530223459
870,"{""last"":273652,""bid"":273652,""ask"":273726,""high"":276000,""low"":263200,""volume"":""10115.77721419"",""timestamp"":1496151306}",20170530223509
871,"{""last"":273798,""bid"":273643,""ask"":273798,""high"":276000,""low"":263200,""volume"":""10116.88921795"",""timestamp"":1496151316}",20170530223519
872,"{""last"":273797,""bid"":273639,""ask"":273783,""high"":276000,""low"":263200,""volume"":""10116.12990372"",""timestamp"":1496151326}",20170530223529
873,"{""last"":273798,""bid"":273688,""ask"":273798,""high"":276000,""low"":263200,""volume"":""10114.88902495"",""timestamp"":1496151336}",20170530223539
874,"{""last"":273691,""bid"":273704,""ask"":273798,""high"":276000,""low"":263200,""volume"":""10114.59896638"",""timestamp"":1496151346}",20170530223549
875,"{""last"":273718,""bid"":273705,""ask"":273766,""high"":276000,""low"":263200,""volume"":""10115.58396638"",""timestamp"":1496151356}",20170530223559
876,"{""last"":273706,""bid"":273706,""ask"":273795,""high"":276000,""low"":263200,""volume"":""10114.95256638"",""timestamp"":1496151364}",20170530223610
877,"{""last"":273704,""bid"":273704,""ask"":273752,""high"":276000,""low"":263200,""volume"":""10113.96655638"",""timestamp"":1496151375}",20170530223620
878,"{""last"":273704,""bid"":273704,""ask"":273730,""high"":276000,""low"":263200,""volume"":""10113.66735638"",""timestamp"":1496151385}",20170530223630
879,"{""last"":273704,""bid"":273671,""ask"":273702,""high"":276000,""low"":263200,""volume"":""10111.66023037"",""timestamp"":1496151395}",20170530223640
880,"{""last"":273704,""bid"":273680,""ask"":273702,""high"":276000,""low"":263200,""volume"":""10111.39543037"",""timestamp"":1496151405}",20170530223650
881,"{""last"":273685,""bid"":273670,""ask"":273685,""high"":276000,""low"":263200,""volume"":""10111.48783143"",""timestamp"":1496151414}",20170530223700
882,"{""last"":273685,""bid"":273670,""ask"":273684,""high"":276000,""low"":263200,""volume"":""10110.73603143"",""timestamp"":1496151424}",20170530223710
883,"{""last"":273683,""bid"":273683,""ask"":273684,""high"":276000,""low"":263200,""volume"":""10110.34463068"",""timestamp"":1496151437}",20170530223720
884,"{""last"":273648,""bid"":273648,""ask"":273668,""high"":276000,""low"":263200,""volume"":""10111.00037245"",""timestamp"":1496151446}",20170530223730
885,"{""last"":273602,""bid"":273602,""ask"":273607,""high"":276000,""low"":263200,""volume"":""10111.00793473"",""timestamp"":1496151455}",20170530223740
886,"{""last"":273569,""bid"":273504,""ask"":273572,""high"":276000,""low"":263200,""volume"":""10109.75316984"",""timestamp"":1496151466}",20170530223750
887,"{""last"":273492,""bid"":273492,""ask"":273564,""high"":276000,""low"":263200,""volume"":""10107.04494718"",""timestamp"":1496151474}",20170530223800
888,"{""last"":273506,""bid"":273507,""ask"":273522,""high"":276000,""low"":263200,""volume"":""10104.65719552"",""timestamp"":1496151484}",20170530223811
889,"{""last"":273495,""bid"":273497,""ask"":273505,""high"":276000,""low"":263200,""volume"":""10096.26338881"",""timestamp"":1496151496}",20170530223821
890,"{""last"":273305,""bid"":273306,""ask"":273425,""high"":276000,""low"":263200,""volume"":""10096.3497428"",""timestamp"":1496151504}",20170530223831
891,"{""last"":273318,""bid"":273318,""ask"":273422,""high"":276000,""low"":263200,""volume"":""10096.06589386"",""timestamp"":1496151516}",20170530223841
892,"{""last"":273300,""bid"":273305,""ask"":273317,""high"":276000,""low"":263200,""volume"":""10095.15895505"",""timestamp"":1496151525}",20170530223851
893,"{""last"":273314,""bid"":273314,""ask"":273317,""high"":276000,""low"":263200,""volume"":""10090.91262307"",""timestamp"":1496151534}",20170530223901
894,"{""last"":273313,""bid"":273300,""ask"":273313,""high"":276000,""low"":263200,""volume"":""10088.3055653"",""timestamp"":1496151544}",20170530223911
895,"{""last"":273300,""bid"":273300,""ask"":273312,""high"":276000,""low"":263200,""volume"":""10078.55768138"",""timestamp"":1496151558}",20170530223921
896,"{""last"":273084,""bid"":273263,""ask"":273299,""high"":276000,""low"":263200,""volume"":""10079.85839028"",""timestamp"":1496151565}",20170530223931
897,"{""last"":273250,""bid"":273262,""ask"":273334,""high"":276000,""low"":263200,""volume"":""10078.79310764"",""timestamp"":1496151575}",20170530223942
898,"{""last"":273321,""bid"":273314,""ask"":273321,""high"":276000,""low"":263200,""volume"":""10078.24610845"",""timestamp"":1496151585}",20170530223952
899,"{""last"":273301,""bid"":273301,""ask"":273319,""high"":276000,""low"":263200,""volume"":""10076.61330771"",""timestamp"":1496151594}",20170530224002
900,"{""last"":273311,""bid"":273327,""ask"":273448,""high"":276000,""low"":263200,""volume"":""10077.7101908"",""timestamp"":1496151606}",20170530224012
901,"{""last"":273310,""bid"":273314,""ask"":273445,""high"":276000,""low"":263200,""volume"":""10078.49754229"",""timestamp"":1496151617}",20170530224022
902,"{""last"":273312,""bid"":273326,""ask"":273432,""high"":276000,""low"":263200,""volume"":""10076.49428778"",""timestamp"":1496151626}",20170530224032
903,"{""last"":273323,""bid"":273310,""ask"":273419,""high"":276000,""low"":263200,""volume"":""10075.02676662"",""timestamp"":1496151637}",20170530224042
904,"{""last"":273375,""bid"":273334,""ask"":273385,""high"":276000,""low"":263200,""volume"":""10073.73986662"",""timestamp"":1496151647}",20170530224052
905,"{""last"":273320,""bid"":273324,""ask"":273327,""high"":276000,""low"":263200,""volume"":""10074.59850662"",""timestamp"":1496151657}",20170530224102
906,"{""last"":273000,""bid"":273224,""ask"":273384,""high"":276000,""low"":263200,""volume"":""10081.25650662"",""timestamp"":1496151664}",20170530224112
907,"{""last"":273001,""bid"":273001,""ask"":273157,""high"":276000,""low"":263200,""volume"":""10082.28855878"",""timestamp"":1496151674}",20170530224122
908,"{""last"":273173,""bid"":273014,""ask"":273160,""high"":276000,""low"":263200,""volume"":""10084.66877144"",""timestamp"":1496151684}",20170530224132
909,"{""last"":273140,""bid"":273001,""ask"":273142,""high"":276000,""low"":263200,""volume"":""10083.94977332"",""timestamp"":1496151694}",20170530224143
910,"{""last"":273127,""bid"":273000,""ask"":273127,""high"":276000,""low"":263200,""volume"":""10085.75716243"",""timestamp"":1496151704}",20170530224153
911,"{""last"":273124,""bid"":272984,""ask"":273111,""high"":276000,""low"":263200,""volume"":""10087.91451933"",""timestamp"":1496151714}",20170530224203
912,"{""last"":273001,""bid"":273001,""ask"":273109,""high"":276000,""low"":263200,""volume"":""10088.45151933"",""timestamp"":1496151725}",20170530224213
913,"{""last"":272902,""bid"":272902,""ask"":273120,""high"":276000,""low"":263200,""volume"":""10085.66402545"",""timestamp"":1496151737}",20170530224223
914,"{""last"":272902,""bid"":272902,""ask"":273000,""high"":276000,""low"":263200,""volume"":""10084.9181342"",""timestamp"":1496151746}",20170530224233
915,"{""last"":272801,""bid"":272814,""ask"":272873,""high"":276000,""low"":263200,""volume"":""10089.32719125"",""timestamp"":1496151756}",20170530224244
916,"{""last"":272773,""bid"":272774,""ask"":272787,""high"":276000,""low"":263200,""volume"":""10090.14256916"",""timestamp"":1496151765}",20170530224254
917,"{""last"":272474,""bid"":272514,""ask"":272742,""high"":276000,""low"":263200,""volume"":""10102.54907666"",""timestamp"":1496151784}",20170530224304
918,"{""last"":272474,""bid"":272514,""ask"":272742,""high"":276000,""low"":263200,""volume"":""10102.54907666"",""timestamp"":1496151784}",20170530224314
919,"{""last"":272289,""bid"":272288,""ask"":272473,""high"":276000,""low"":263200,""volume"":""10103.13887666"",""timestamp"":1496151796}",20170530224324
920,"{""last"":272473,""bid"":272460,""ask"":272473,""high"":276000,""low"":263200,""volume"":""10102.53953969"",""timestamp"":1496151814}",20170530224334
921,"{""last"":272473,""bid"":272460,""ask"":272473,""high"":276000,""low"":263200,""volume"":""10102.53953969"",""timestamp"":1496151814}",20170530224344
922,"{""last"":272461,""bid"":272461,""ask"":272544,""high"":276000,""low"":263200,""volume"":""10102.08288673"",""timestamp"":1496151825}",20170530224355
923,"{""last"":272486,""bid"":272390,""ask"":272459,""high"":276000,""low"":263200,""volume"":""10102.04069704"",""timestamp"":1496151844}",20170530224405
924,"{""last"":272300,""bid"":272313,""ask"":272484,""high"":276000,""low"":263200,""volume"":""10104.26017721"",""timestamp"":1496151855}",20170530224415
925,"{""last"":272288,""bid"":272288,""ask"":272467,""high"":276000,""low"":263200,""volume"":""10101.47862362"",""timestamp"":1496151864}",20170530224425
926,"{""last"":272490,""bid"":272301,""ask"":272476,""high"":276000,""low"":263200,""volume"":""10105.53198648"",""timestamp"":1496151874}",20170530224435
927,"{""last"":272490,""bid"":272301,""ask"":272476,""high"":276000,""low"":263200,""volume"":""10105.53198648"",""timestamp"":1496151874}",20170530224446
928,"{""last"":272299,""bid"":272299,""ask"":272449,""high"":276000,""low"":263200,""volume"":""10109.0078096"",""timestamp"":1496151895}",20170530224456
929,"{""last"":272285,""bid"":272285,""ask"":272443,""high"":276000,""low"":263200,""volume"":""10108.0673662"",""timestamp"":1496151905}",20170530224506
930,"{""last"":272285,""bid"":272285,""ask"":272443,""high"":276000,""low"":263200,""volume"":""10108.0673662"",""timestamp"":1496151905}",20170530224516
931,"{""last"":272423,""bid"":272313,""ask"":272422,""high"":276000,""low"":263200,""volume"":""10110.09202799"",""timestamp"":1496151925}",20170530224526
932,"{""last"":272423,""bid"":272313,""ask"":272422,""high"":276000,""low"":263200,""volume"":""10110.09202799"",""timestamp"":1496151925}",20170530224536
933,"{""last"":272669,""bid"":272377,""ask"":272656,""high"":276000,""low"":263200,""volume"":""10114.5731096"",""timestamp"":1496151946}",20170530224546
934,"{""last"":272669,""bid"":272377,""ask"":272656,""high"":276000,""low"":263200,""volume"":""10114.5731096"",""timestamp"":1496151946}",20170530224556
