id,json_body,trade_time_int,pair
1833,"{""rate"":""267384.5""}",20170529171946,btc_jpy
1834,"{""rate"":""267459.5""}",20170529171956,btc_jpy
1835,"{""rate"":""267459.5""}",20170529172006,btc_jpy
1836,"{""rate"":""267435.0""}",20170529172016,btc_jpy
1837,"{""rate"":""267493.0""}",20170529172026,btc_jpy
1838,"{""rate"":""267494.0""}",20170529172036,btc_jpy
1839,"{""rate"":""267497.0""}",20170529172046,btc_jpy
1840,"{""rate"":""267729.5""}",20170529172056,btc_jpy
1841,"{""rate"":""267787.0""}",20170529172106,btc_jpy
1842,"{""rate"":""267734.5""}",20170529172116,btc_jpy
1843,"{""rate"":""267579.5""}",20170529172126,btc_jpy
1844,"{""rate"":""267697.5""}",20170529172136,btc_jpy
1845,"{""rate"":""267671.5""}",20170529172146,btc_jpy
1846,"{""rate"":""267648.5""}",20170529172156,btc_jpy
1847,"{""rate"":""267615.0""}",20170529172206,btc_jpy
1848,"{""rate"":""267656.5""}",20170529172217,btc_jpy
1849,"{""rate"":""267760.5""}",20170529172227,btc_jpy
1850,"{""rate"":""267794.0""}",20170529172237,btc_jpy
1851,"{""rate"":""267794.5""}",20170529172247,btc_jpy
1852,"{""rate"":""267856.0""}",20170529172257,btc_jpy
1853,"{""rate"":""267910.5""}",20170529172307,btc_jpy
1854,"{""rate"":""267822.0""}",20170529172317,btc_jpy
1855,"{""rate"":""267969.5""}",20170529172327,btc_jpy
1856,"{""rate"":""268057.5""}",20170529172337,btc_jpy
1857,"{""rate"":""267997.0""}",20170529172347,btc_jpy
1858,"{""rate"":""268057.0""}",20170529172357,btc_jpy
1859,"{""rate"":""268010.0""}",20170529172407,btc_jpy
1860,"{""rate"":""268002.5""}",20170529172417,btc_jpy
1861,"{""rate"":""268000.5""}",20170529172427,btc_jpy
1862,"{""rate"":""267879.0""}",20170529172437,btc_jpy
1863,"{""rate"":""267806.5""}",20170529172447,btc_jpy
1864,"{""rate"":""267931.0""}",20170529172457,btc_jpy
1865,"{""rate"":""267978.0""}",20170529172507,btc_jpy
1866,"{""rate"":""267942.5""}",20170529172518,btc_jpy
1867,"{""rate"":""267754.5""}",20170529172528,btc_jpy
1868,"{""rate"":""267585.5""}",20170529172538,btc_jpy
1869,"{""rate"":""267610.0""}",20170529172548,btc_jpy
1870,"{""rate"":""267612.5""}",20170529172558,btc_jpy
1871,"{""rate"":""267726.5""}",20170529172608,btc_jpy
1872,"{""rate"":""267794.5""}",20170529172618,btc_jpy
1873,"{""rate"":""267732.5""}",20170529172628,btc_jpy
1874,"{""rate"":""267796.0""}",20170529172638,btc_jpy
1875,"{""rate"":""267694.5""}",20170529172648,btc_jpy
1876,"{""rate"":""267758.5""}",20170529172658,btc_jpy
1877,"{""rate"":""267795.5""}",20170529172708,btc_jpy
1878,"{""rate"":""267846.0""}",20170529172718,btc_jpy
1879,"{""rate"":""267846.0""}",20170529172728,btc_jpy
1880,"{""rate"":""267731.5""}",20170529172738,btc_jpy
1881,"{""rate"":""267520.0""}",20170529172748,btc_jpy
1882,"{""rate"":""267679.5""}",20170529172759,btc_jpy
1883,"{""rate"":""267652.5""}",20170529172809,btc_jpy
1884,"{""rate"":""267733.5""}",20170529172819,btc_jpy
1885,"{""rate"":""267768.5""}",20170529172829,btc_jpy
1886,"{""rate"":""267756.5""}",20170529172839,btc_jpy
1887,"{""rate"":""267688.0""}",20170529172849,btc_jpy
1888,"{""rate"":""267617.5""}",20170529172859,btc_jpy
1889,"{""rate"":""267631.0""}",20170529172909,btc_jpy
1890,"{""rate"":""267906.5""}",20170529172919,btc_jpy
1891,"{""rate"":""267900.0""}",20170529172929,btc_jpy
1892,"{""rate"":""267899.5""}",20170529172939,btc_jpy
1893,"{""rate"":""267448.5""}",20170529172949,btc_jpy
1894,"{""rate"":""267631.5""}",20170529173000,btc_jpy
1895,"{""rate"":""267365.0""}",20170529173010,btc_jpy
1896,"{""rate"":""267127.5""}",20170529173021,btc_jpy
1897,"{""rate"":""267412.5""}",20170529173031,btc_jpy
1898,"{""rate"":""267354.0""}",20170529173041,btc_jpy
1899,"{""rate"":""267304.5""}",20170529173051,btc_jpy
1900,"{""rate"":""267301.5""}",20170529173101,btc_jpy
1901,"{""rate"":""267405.5""}",20170529173111,btc_jpy
1902,"{""rate"":""267340.0""}",20170529173121,btc_jpy
1903,"{""rate"":""267410.5""}",20170529173131,btc_jpy
1904,"{""rate"":""267303.0""}",20170529173141,btc_jpy
1905,"{""rate"":""267389.0""}",20170529173151,btc_jpy
1906,"{""rate"":""267313.5""}",20170529173201,btc_jpy
1907,"{""rate"":""267060.0""}",20170529173211,btc_jpy
1908,"{""rate"":""267274.5""}",20170529173221,btc_jpy
1909,"{""rate"":""266944.0""}",20170529173231,btc_jpy
1910,"{""rate"":""267093.0""}",20170529173241,btc_jpy
1911,"{""rate"":""267096.0""}",20170529173251,btc_jpy
1912,"{""rate"":""267097.5""}",20170529173301,btc_jpy
1913,"{""rate"":""266986.5""}",20170529173312,btc_jpy
1914,"{""rate"":""267031.5""}",20170529173322,btc_jpy
1915,"{""rate"":""267167.0""}",20170529173332,btc_jpy
1916,"{""rate"":""267131.5""}",20170529173342,btc_jpy
1917,"{""rate"":""267029.0""}",20170529173352,btc_jpy
1918,"{""rate"":""266875.5""}",20170529173402,btc_jpy
1919,"{""rate"":""266943.5""}",20170529173412,btc_jpy
1920,"{""rate"":""266874.0""}",20170529173422,btc_jpy
1921,"{""rate"":""266827.0""}",20170529173432,btc_jpy
1922,"{""rate"":""266804.5""}",20170529173442,btc_jpy
1923,"{""rate"":""266790.0""}",20170529173452,btc_jpy
1924,"{""rate"":""266785.0""}",20170529173502,btc_jpy
1925,"{""rate"":""266780.0""}",20170529173512,btc_jpy
1926,"{""rate"":""266778.5""}",20170529173522,btc_jpy
1927,"{""rate"":""266778.5""}",20170529173532,btc_jpy
1928,"{""rate"":""266727.5""}",20170529173542,btc_jpy
1929,"{""rate"":""266703.5""}",20170529173552,btc_jpy
1930,"{""rate"":""266657.0""}",20170529173602,btc_jpy
1931,"{""rate"":""266524.0""}",20170529173613,btc_jpy
1932,"{""rate"":""266604.5""}",20170529173623,btc_jpy
1933,"{""rate"":""266675.0""}",20170529173633,btc_jpy
1934,"{""rate"":""266683.5""}",20170529173643,btc_jpy
1935,"{""rate"":""266693.5""}",20170529173653,btc_jpy
1936,"{""rate"":""266316.0""}",20170529173703,btc_jpy
1937,"{""rate"":""266693.0""}",20170529173713,btc_jpy
1938,"{""rate"":""266789.5""}",20170529173723,btc_jpy
1939,"{""rate"":""266756.0""}",20170529173733,btc_jpy
1940,"{""rate"":""266842.0""}",20170529173743,btc_jpy
1941,"{""rate"":""266811.5""}",20170529173753,btc_jpy
1942,"{""rate"":""266806.5""}",20170529173803,btc_jpy
1943,"{""rate"":""266724.0""}",20170529173813,btc_jpy
1944,"{""rate"":""266615.5""}",20170529173823,btc_jpy
1945,"{""rate"":""266648.5""}",20170529173833,btc_jpy
1946,"{""rate"":""266328.5""}",20170529173844,btc_jpy
1947,"{""rate"":""266420.5""}",20170529173854,btc_jpy
1948,"{""rate"":""266418.5""}",20170529173904,btc_jpy
1949,"{""rate"":""266322.5""}",20170529173914,btc_jpy
1950,"{""rate"":""266427.5""}",20170529173924,btc_jpy
1951,"{""rate"":""266523.0""}",20170529173934,btc_jpy
1952,"{""rate"":""266540.5""}",20170529173944,btc_jpy
1953,"{""rate"":""266595.0""}",20170529173954,btc_jpy
1954,"{""rate"":""266650.0""}",20170529174004,btc_jpy
1955,"{""rate"":""266568.5""}",20170529174014,btc_jpy
1956,"{""rate"":""266802.5""}",20170529174024,btc_jpy
1957,"{""rate"":""266771.5""}",20170529174034,btc_jpy
1958,"{""rate"":""266848.5""}",20170529174044,btc_jpy
1959,"{""rate"":""266825.5""}",20170529174054,btc_jpy
1960,"{""rate"":""266914.0""}",20170529174104,btc_jpy
1961,"{""rate"":""266993.5""}",20170529174114,btc_jpy
1962,"{""rate"":""266972.5""}",20170529174124,btc_jpy
1963,"{""rate"":""267019.0""}",20170529174135,btc_jpy
1964,"{""rate"":""267002.5""}",20170529174145,btc_jpy
1965,"{""rate"":""267029.5""}",20170529174155,btc_jpy
1966,"{""rate"":""267084.0""}",20170529174205,btc_jpy
1967,"{""rate"":""267045.5""}",20170529174215,btc_jpy
1968,"{""rate"":""267046.0""}",20170529174225,btc_jpy
1969,"{""rate"":""267048.5""}",20170529174235,btc_jpy
1970,"{""rate"":""267003.5""}",20170529174245,btc_jpy
1971,"{""rate"":""267053.5""}",20170529174255,btc_jpy
1972,"{""rate"":""267030.0""}",20170529174305,btc_jpy
1973,"{""rate"":""267003.0""}",20170529174315,btc_jpy
1974,"{""rate"":""266704.5""}",20170529174325,btc_jpy
1975,"{""rate"":""266705.5""}",20170529174335,btc_jpy
1976,"{""rate"":""266466.0""}",20170529174345,btc_jpy
1977,"{""rate"":""266474.0""}",20170529174355,btc_jpy
1978,"{""rate"":""266646.0""}",20170529174405,btc_jpy
1979,"{""rate"":""266695.5""}",20170529174415,btc_jpy
1980,"{""rate"":""266625.0""}",20170529174425,btc_jpy
1981,"{""rate"":""266643.0""}",20170529174436,btc_jpy
1982,"{""rate"":""266523.5""}",20170529174446,btc_jpy
1983,"{""rate"":""266636.0""}",20170529174456,btc_jpy
1984,"{""rate"":""266570.0""}",20170529174506,btc_jpy
1985,"{""rate"":""266666.5""}",20170529174516,btc_jpy
1986,"{""rate"":""266613.5""}",20170529174526,btc_jpy
1987,"{""rate"":""266611.0""}",20170529174536,btc_jpy
1988,"{""rate"":""266607.0""}",20170529174546,btc_jpy
1989,"{""rate"":""266589.0""}",20170529174556,btc_jpy
1990,"{""rate"":""266586.5""}",20170529174606,btc_jpy
1991,"{""rate"":""266586.5""}",20170529174616,btc_jpy
1992,"{""rate"":""266553.5""}",20170529174626,btc_jpy
1993,"{""rate"":""266541.0""}",20170529174636,btc_jpy
1994,"{""rate"":""266543.5""}",20170529174646,btc_jpy
1995,"{""rate"":""266551.0""}",20170529174656,btc_jpy
1996,"{""rate"":""266558.5""}",20170529174706,btc_jpy
1997,"{""rate"":""266548.0""}",20170529174716,btc_jpy
1998,"{""rate"":""266677.0""}",20170529174726,btc_jpy
1999,"{""rate"":""266751.5""}",20170529174736,btc_jpy
2000,"{""rate"":""266776.0""}",20170529174747,btc_jpy
2001,"{""rate"":""266880.0""}",20170529174757,btc_jpy
2002,"{""rate"":""266861.5""}",20170529174807,btc_jpy
2003,"{""rate"":""266900.0""}",20170529174817,btc_jpy
2004,"{""rate"":""266893.0""}",20170529174827,btc_jpy
2005,"{""rate"":""266708.0""}",20170529174837,btc_jpy
2006,"{""rate"":""266876.5""}",20170529174847,btc_jpy
2007,"{""rate"":""266844.0""}",20170529174857,btc_jpy
2008,"{""rate"":""266940.5""}",20170529174907,btc_jpy
2009,"{""rate"":""266731.5""}",20170529174917,btc_jpy
2010,"{""rate"":""266724.0""}",20170529174927,btc_jpy
2011,"{""rate"":""266812.5""}",20170529174937,btc_jpy
2012,"{""rate"":""266893.5""}",20170529174947,btc_jpy
2013,"{""rate"":""266986.5""}",20170529174957,btc_jpy
2014,"{""rate"":""266717.5""}",20170529175007,btc_jpy
2015,"{""rate"":""266671.0""}",20170529175017,btc_jpy
2016,"{""rate"":""266752.0""}",20170529175028,btc_jpy
2017,"{""rate"":""266748.0""}",20170529175038,btc_jpy
2018,"{""rate"":""266747.5""}",20170529175048,btc_jpy
2019,"{""rate"":""266747.5""}",20170529175058,btc_jpy
2020,"{""rate"":""266708.5""}",20170529175108,btc_jpy
2021,"{""rate"":""266837.0""}",20170529175118,btc_jpy
2022,"{""rate"":""266728.5""}",20170529175128,btc_jpy
2023,"{""rate"":""266728.5""}",20170529175138,btc_jpy
2024,"{""rate"":""266798.5""}",20170529175148,btc_jpy
2025,"{""rate"":""266753.5""}",20170529175158,btc_jpy
2026,"{""rate"":""266840.0""}",20170529175208,btc_jpy
2027,"{""rate"":""266844.0""}",20170529175218,btc_jpy
2028,"{""rate"":""266889.5""}",20170529175228,btc_jpy
2029,"{""rate"":""266935.5""}",20170529175238,btc_jpy
2030,"{""rate"":""266894.0""}",20170529175248,btc_jpy
2031,"{""rate"":""266854.5""}",20170529175258,btc_jpy
2032,"{""rate"":""266888.0""}",20170529175308,btc_jpy
2033,"{""rate"":""266971.5""}",20170529175318,btc_jpy
2034,"{""rate"":""267034.5""}",20170529175330,btc_jpy
2035,"{""rate"":""267038.0""}",20170529175340,btc_jpy
2036,"{""rate"":""267101.0""}",20170529175350,btc_jpy
2037,"{""rate"":""267043.0""}",20170529175400,btc_jpy
2038,"{""rate"":""267230.5""}",20170529175410,btc_jpy
2039,"{""rate"":""267234.0""}",20170529175420,btc_jpy
2040,"{""rate"":""267313.5""}",20170529175430,btc_jpy
2041,"{""rate"":""267396.0""}",20170529175440,btc_jpy
2042,"{""rate"":""267465.5""}",20170529175450,btc_jpy
2043,"{""rate"":""267390.0""}",20170529175500,btc_jpy
2044,"{""rate"":""267401.0""}",20170529175511,btc_jpy
2045,"{""rate"":""267449.0""}",20170529175521,btc_jpy
2046,"{""rate"":""267449.5""}",20170529175531,btc_jpy
2047,"{""rate"":""267404.5""}",20170529175541,btc_jpy
2048,"{""rate"":""267435.0""}",20170529175551,btc_jpy
2049,"{""rate"":""267417.0""}",20170529175601,btc_jpy
2050,"{""rate"":""267337.0""}",20170529175611,btc_jpy
2051,"{""rate"":""267020.0""}",20170529175621,btc_jpy
2052,"{""rate"":""266981.0""}",20170529175631,btc_jpy
2053,"{""rate"":""266965.5""}",20170529175641,btc_jpy
2054,"{""rate"":""266736.0""}",20170529175651,btc_jpy
2055,"{""rate"":""266776.0""}",20170529175701,btc_jpy
2056,"{""rate"":""266774.5""}",20170529175711,btc_jpy
2057,"{""rate"":""266651.0""}",20170529175721,btc_jpy
2058,"{""rate"":""266647.5""}",20170529175731,btc_jpy
2059,"{""rate"":""266674.0""}",20170529175741,btc_jpy
2060,"{""rate"":""266626.0""}",20170529175751,btc_jpy
2061,"{""rate"":""266685.5""}",20170529175801,btc_jpy
2062,"{""rate"":""266593.5""}",20170529175812,btc_jpy
2063,"{""rate"":""266542.0""}",20170529175822,btc_jpy
2064,"{""rate"":""266489.0""}",20170529175832,btc_jpy
2065,"{""rate"":""266254.0""}",20170529175842,btc_jpy
2066,"{""rate"":""266415.5""}",20170529175852,btc_jpy
2067,"{""rate"":""266307.0""}",20170529175902,btc_jpy
2068,"{""rate"":""266416.5""}",20170529175912,btc_jpy
2069,"{""rate"":""266406.5""}",20170529175922,btc_jpy
2070,"{""rate"":""266320.5""}",20170529175932,btc_jpy
2071,"{""rate"":""266181.0""}",20170529175942,btc_jpy
2072,"{""rate"":""266257.5""}",20170529175952,btc_jpy
2073,"{""rate"":""266177.5""}",20170529180002,btc_jpy
2074,"{""rate"":""266418.5""}",20170529180012,btc_jpy
2075,"{""rate"":""266362.5""}",20170529180022,btc_jpy
2076,"{""rate"":""266398.0""}",20170529180032,btc_jpy
2077,"{""rate"":""266359.0""}",20170529180042,btc_jpy
2078,"{""rate"":""266122.0""}",20170529180053,btc_jpy
2079,"{""rate"":""266309.0""}",20170529180103,btc_jpy
2080,"{""rate"":""266270.5""}",20170529180113,btc_jpy
2081,"{""rate"":""266211.0""}",20170529180123,btc_jpy
2082,"{""rate"":""266267.5""}",20170529180133,btc_jpy
2083,"{""rate"":""266345.0""}",20170529180143,btc_jpy
2084,"{""rate"":""266273.5""}",20170529180153,btc_jpy
2085,"{""rate"":""266163.0""}",20170529180203,btc_jpy
2086,"{""rate"":""266140.5""}",20170529180213,btc_jpy
2087,"{""rate"":""266010.5""}",20170529180223,btc_jpy
2088,"{""rate"":""266007.5""}",20170529180233,btc_jpy
2089,"{""rate"":""266054.5""}",20170529180243,btc_jpy
2090,"{""rate"":""266051.5""}",20170529180253,btc_jpy
2091,"{""rate"":""266025.5""}",20170529180303,btc_jpy
2092,"{""rate"":""266021.5""}",20170529180313,btc_jpy
2093,"{""rate"":""266021.5""}",20170529180323,btc_jpy
2094,"{""rate"":""266020.5""}",20170529180334,btc_jpy
2095,"{""rate"":""266112.0""}",20170529180344,btc_jpy
2096,"{""rate"":""266073.5""}",20170529180354,btc_jpy
2097,"{""rate"":""266063.5""}",20170529180404,btc_jpy
2098,"{""rate"":""266071.0""}",20170529180414,btc_jpy
2099,"{""rate"":""266258.5""}",20170529180424,btc_jpy
2100,"{""rate"":""266252.5""}",20170529180434,btc_jpy
2101,"{""rate"":""266249.5""}",20170529180444,btc_jpy
2102,"{""rate"":""266198.5""}",20170529180454,btc_jpy
2103,"{""rate"":""266228.5""}",20170529180504,btc_jpy
2104,"{""rate"":""266406.5""}",20170529180514,btc_jpy
2105,"{""rate"":""266443.5""}",20170529180524,btc_jpy
2106,"{""rate"":""266157.5""}",20170529180534,btc_jpy
2107,"{""rate"":""266150.0""}",20170529180544,btc_jpy
2108,"{""rate"":""266127.5""}",20170529180554,btc_jpy
2109,"{""rate"":""266223.0""}",20170529180604,btc_jpy
2110,"{""rate"":""266381.5""}",20170529180614,btc_jpy
2111,"{""rate"":""266371.5""}",20170529180625,btc_jpy
2112,"{""rate"":""266435.5""}",20170529180635,btc_jpy
2113,"{""rate"":""266625.0""}",20170529180645,btc_jpy
2114,"{""rate"":""266630.5""}",20170529180655,btc_jpy
2115,"{""rate"":""266582.5""}",20170529180705,btc_jpy
2116,"{""rate"":""266506.0""}",20170529180715,btc_jpy
2117,"{""rate"":""266736.5""}",20170529180725,btc_jpy
2118,"{""rate"":""266755.5""}",20170529180735,btc_jpy
2119,"{""rate"":""266819.0""}",20170529180745,btc_jpy
2120,"{""rate"":""266816.5""}",20170529180755,btc_jpy
2121,"{""rate"":""266917.0""}",20170529180805,btc_jpy
2122,"{""rate"":""266859.0""}",20170529180815,btc_jpy
2123,"{""rate"":""266906.5""}",20170529180825,btc_jpy
2124,"{""rate"":""266921.5""}",20170529180835,btc_jpy
2125,"{""rate"":""266929.0""}",20170529180845,btc_jpy
2126,"{""rate"":""266931.5""}",20170529180855,btc_jpy
2127,"{""rate"":""266934.5""}",20170529180906,btc_jpy
2128,"{""rate"":""266932.0""}",20170529180916,btc_jpy
2129,"{""rate"":""266931.5""}",20170529180926,btc_jpy
2130,"{""rate"":""266877.5""}",20170529180936,btc_jpy
2131,"{""rate"":""266909.5""}",20170529180946,btc_jpy
2132,"{""rate"":""266832.0""}",20170529180956,btc_jpy
2133,"{""rate"":""266671.0""}",20170529181006,btc_jpy
2134,"{""rate"":""266749.5""}",20170529181016,btc_jpy
2135,"{""rate"":""266787.0""}",20170529181026,btc_jpy
2136,"{""rate"":""266746.0""}",20170529181036,btc_jpy
2137,"{""rate"":""266771.0""}",20170529181046,btc_jpy
2138,"{""rate"":""266792.0""}",20170529181056,btc_jpy
2139,"{""rate"":""266795.0""}",20170529181106,btc_jpy
2140,"{""rate"":""266797.5""}",20170529181116,btc_jpy
2141,"{""rate"":""266799.5""}",20170529181126,btc_jpy
2142,"{""rate"":""266799.5""}",20170529181136,btc_jpy
2143,"{""rate"":""266799.5""}",20170529181146,btc_jpy
2144,"{""rate"":""266799.5""}",20170529181156,btc_jpy
2145,"{""rate"":""266799.5""}",20170529181207,btc_jpy
2146,"{""rate"":""266798.0""}",20170529181217,btc_jpy
2147,"{""rate"":""266797.0""}",20170529181227,btc_jpy
2148,"{""rate"":""266847.5""}",20170529181237,btc_jpy
2149,"{""rate"":""267042.5""}",20170529181247,btc_jpy
2150,"{""rate"":""266951.0""}",20170529181257,btc_jpy
2151,"{""rate"":""266933.5""}",20170529181307,btc_jpy
2152,"{""rate"":""266857.0""}",20170529181317,btc_jpy
2153,"{""rate"":""266855.0""}",20170529181327,btc_jpy
2154,"{""rate"":""266823.5""}",20170529181337,btc_jpy
2155,"{""rate"":""266932.5""}",20170529181347,btc_jpy
2156,"{""rate"":""267045.0""}",20170529181357,btc_jpy
2157,"{""rate"":""267049.5""}",20170529181407,btc_jpy
2158,"{""rate"":""266863.0""}",20170529181417,btc_jpy
2159,"{""rate"":""267045.5""}",20170529181427,btc_jpy
2160,"{""rate"":""267045.0""}",20170529181437,btc_jpy
2161,"{""rate"":""267086.0""}",20170529181447,btc_jpy
2162,"{""rate"":""267112.5""}",20170529181458,btc_jpy
2163,"{""rate"":""267128.5""}",20170529181508,btc_jpy
2164,"{""rate"":""267326.0""}",20170529181518,btc_jpy
2165,"{""rate"":""267315.5""}",20170529181528,btc_jpy
2166,"{""rate"":""267435.5""}",20170529181538,btc_jpy
2167,"{""rate"":""267507.0""}",20170529181548,btc_jpy
2168,"{""rate"":""267660.0""}",20170529181558,btc_jpy
2169,"{""rate"":""267870.0""}",20170529181608,btc_jpy
2170,"{""rate"":""268169.5""}",20170529181618,btc_jpy
2171,"{""rate"":""268352.0""}",20170529181628,btc_jpy
2172,"{""rate"":""268418.0""}",20170529181638,btc_jpy
2173,"{""rate"":""268260.5""}",20170529181648,btc_jpy
2174,"{""rate"":""268300.5""}",20170529181658,btc_jpy
2175,"{""rate"":""268095.0""}",20170529181708,btc_jpy
2176,"{""rate"":""268095.5""}",20170529181718,btc_jpy
2177,"{""rate"":""267565.0""}",20170529181728,btc_jpy
2178,"{""rate"":""267345.5""}",20170529181738,btc_jpy
2179,"{""rate"":""267766.0""}",20170529181748,btc_jpy
2180,"{""rate"":""267827.5""}",20170529181758,btc_jpy
2181,"{""rate"":""267889.0""}",20170529181809,btc_jpy
2182,"{""rate"":""267720.5""}",20170529181819,btc_jpy
2183,"{""rate"":""267754.5""}",20170529181829,btc_jpy
2184,"{""rate"":""267649.5""}",20170529181839,btc_jpy
2185,"{""rate"":""267669.0""}",20170529181849,btc_jpy
2186,"{""rate"":""267785.0""}",20170529181859,btc_jpy
2187,"{""rate"":""267656.0""}",20170529181909,btc_jpy
2188,"{""rate"":""267849.0""}",20170529181919,btc_jpy
2189,"{""rate"":""267894.5""}",20170529181929,btc_jpy
2190,"{""rate"":""267899.5""}",20170529181939,btc_jpy
2191,"{""rate"":""267835.0""}",20170529181949,btc_jpy
2192,"{""rate"":""267898.0""}",20170529181959,btc_jpy
2193,"{""rate"":""268365.0""}",20170529182009,btc_jpy
2194,"{""rate"":""268443.5""}",20170529182019,btc_jpy
2195,"{""rate"":""268362.0""}",20170529182029,btc_jpy
2196,"{""rate"":""268238.5""}",20170529182039,btc_jpy
2197,"{""rate"":""268437.5""}",20170529182049,btc_jpy
2198,"{""rate"":""268566.5""}",20170529182100,btc_jpy
2199,"{""rate"":""268592.5""}",20170529182110,btc_jpy
2200,"{""rate"":""268620.0""}",20170529182120,btc_jpy
2201,"{""rate"":""268631.5""}",20170529182130,btc_jpy
2202,"{""rate"":""268643.5""}",20170529182140,btc_jpy
2203,"{""rate"":""268646.0""}",20170529182150,btc_jpy
2204,"{""rate"":""268720.0""}",20170529182200,btc_jpy
2205,"{""rate"":""268926.0""}",20170529182210,btc_jpy
2206,"{""rate"":""268995.5""}",20170529182220,btc_jpy
2207,"{""rate"":""269043.5""}",20170529182230,btc_jpy
2208,"{""rate"":""269043.5""}",20170529182240,btc_jpy
2209,"{""rate"":""269060.5""}",20170529182250,btc_jpy
2210,"{""rate"":""269065.0""}",20170529182300,btc_jpy
2211,"{""rate"":""269064.5""}",20170529182310,btc_jpy
2212,"{""rate"":""269205.5""}",20170529182320,btc_jpy
2213,"{""rate"":""269176.0""}",20170529182330,btc_jpy
2214,"{""rate"":""269260.0""}",20170529182340,btc_jpy
2215,"{""rate"":""269256.0""}",20170529182350,btc_jpy
2216,"{""rate"":""269352.5""}",20170529182401,btc_jpy
2217,"{""rate"":""269265.0""}",20170529182411,btc_jpy
2218,"{""rate"":""269137.5""}",20170529182421,btc_jpy
2219,"{""rate"":""269105.0""}",20170529182431,btc_jpy
2220,"{""rate"":""269101.5""}",20170529182441,btc_jpy
2221,"{""rate"":""269101.5""}",20170529182451,btc_jpy
2222,"{""rate"":""269100.5""}",20170529182501,btc_jpy
2223,"{""rate"":""268983.5""}",20170529182511,btc_jpy
2224,"{""rate"":""269030.5""}",20170529182521,btc_jpy
2225,"{""rate"":""268989.5""}",20170529182531,btc_jpy
2226,"{""rate"":""268993.5""}",20170529182541,btc_jpy
2227,"{""rate"":""269107.5""}",20170529182551,btc_jpy
2228,"{""rate"":""269025.5""}",20170529182601,btc_jpy
2229,"{""rate"":""268912.0""}",20170529182611,btc_jpy
2230,"{""rate"":""269017.0""}",20170529182621,btc_jpy
2231,"{""rate"":""268863.5""}",20170529182631,btc_jpy
2232,"{""rate"":""268935.0""}",20170529182641,btc_jpy
2233,"{""rate"":""268739.0""}",20170529182652,btc_jpy
2234,"{""rate"":""268694.5""}",20170529182702,btc_jpy
2235,"{""rate"":""268670.5""}",20170529182712,btc_jpy
2236,"{""rate"":""268615.0""}",20170529182722,btc_jpy
2237,"{""rate"":""268584.5""}",20170529182732,btc_jpy
2238,"{""rate"":""268579.0""}",20170529182742,btc_jpy
2239,"{""rate"":""268511.5""}",20170529182752,btc_jpy
2240,"{""rate"":""268507.5""}",20170529182802,btc_jpy
2241,"{""rate"":""268506.0""}",20170529182812,btc_jpy
2242,"{""rate"":""268530.0""}",20170529182822,btc_jpy
2243,"{""rate"":""268501.5""}",20170529182832,btc_jpy
2244,"{""rate"":""268500.5""}",20170529182842,btc_jpy
2245,"{""rate"":""268502.0""}",20170529182852,btc_jpy
2246,"{""rate"":""268446.5""}",20170529182902,btc_jpy
2247,"{""rate"":""268339.0""}",20170529182912,btc_jpy
2248,"{""rate"":""268307.0""}",20170529182922,btc_jpy
2249,"{""rate"":""267857.5""}",20170529182933,btc_jpy
2250,"{""rate"":""268106.5""}",20170529182943,btc_jpy
2251,"{""rate"":""268206.0""}",20170529182953,btc_jpy
2252,"{""rate"":""268285.0""}",20170529183003,btc_jpy
2253,"{""rate"":""268185.0""}",20170529183013,btc_jpy
2254,"{""rate"":""268412.0""}",20170529183023,btc_jpy
2255,"{""rate"":""268271.0""}",20170529183033,btc_jpy
2256,"{""rate"":""268013.5""}",20170529183043,btc_jpy
2257,"{""rate"":""268061.0""}",20170529183053,btc_jpy
2258,"{""rate"":""268027.0""}",20170529183103,btc_jpy
2259,"{""rate"":""268006.5""}",20170529183113,btc_jpy
2260,"{""rate"":""268002.0""}",20170529183123,btc_jpy
2261,"{""rate"":""267988.0""}",20170529183133,btc_jpy
2262,"{""rate"":""267828.5""}",20170529183143,btc_jpy
2263,"{""rate"":""267319.5""}",20170529183153,btc_jpy
2264,"{""rate"":""267560.5""}",20170529183203,btc_jpy
2265,"{""rate"":""267629.0""}",20170529183213,btc_jpy
2266,"{""rate"":""267358.0""}",20170529183224,btc_jpy
2267,"{""rate"":""267163.0""}",20170529183234,btc_jpy
2268,"{""rate"":""267366.5""}",20170529183244,btc_jpy
2269,"{""rate"":""267197.0""}",20170529183254,btc_jpy
2270,"{""rate"":""267191.5""}",20170529183304,btc_jpy
2271,"{""rate"":""267111.0""}",20170529183314,btc_jpy
2272,"{""rate"":""267147.5""}",20170529183324,btc_jpy
2273,"{""rate"":""267336.0""}",20170529183334,btc_jpy
2274,"{""rate"":""267295.5""}",20170529183344,btc_jpy
2275,"{""rate"":""267349.5""}",20170529183354,btc_jpy
2276,"{""rate"":""267539.5""}",20170529183404,btc_jpy
2277,"{""rate"":""267721.5""}",20170529183414,btc_jpy
2278,"{""rate"":""267763.5""}",20170529183424,btc_jpy
2279,"{""rate"":""267960.0""}",20170529183434,btc_jpy
2280,"{""rate"":""267946.5""}",20170529183444,btc_jpy
2281,"{""rate"":""267702.5""}",20170529183454,btc_jpy
2282,"{""rate"":""267728.5""}",20170529183504,btc_jpy
2283,"{""rate"":""267243.5""}",20170529183515,btc_jpy
